temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,dew_point_2m,DATE,HOUR,SOLAR_RADIATION,VISIBILITY
16.4,59,3.15,0.0,0.0,8.4,24/10/2024,14,2.08,2000
16.4,61,3.16,0.0,0.0,8.7,24/10/2024,15,1.7,2000
16.5,61,2.83,0.0,0.0,9.0,24/10/2024,16,1.16,2000
15.4,69,1.71,0.0,0.0,9.8,24/10/2024,17,0.55,2000
12.1,80,2.52,0.0,0.0,8.8,24/10/2024,18,0.07,2000
13.6,71,1.41,0.0,0.0,8.4,24/10/2024,19,0.0,2000
12.6,75,1.44,0.0,0.0,8.1,24/10/2024,20,0.0,2000
11.6,78,1.35,0.0,0.0,7.8,24/10/2024,21,0.0,2000
8.6,89,2.52,0.0,0.0,6.9,24/10/2024,22,0.0,2000
8.2,89,2.96,0.0,0.0,6.4,24/10/2024,23,0.0,2000
7.8,89,2.86,0.0,0.0,6.1,25/10/2024,0,0.0,2000
7.5,90,2.47,0.0,0.0,5.9,25/10/2024,1,0.0,2000
7.2,91,2.03,0.0,0.0,5.9,25/10/2024,2,0.0,2000
6.9,92,1.73,0.0,0.0,5.8,25/10/2024,3,0.0,2000
6.7,93,1.68,0.0,0.0,5.6,25/10/2024,4,0.0,2000
6.3,93,1.58,0.0,0.0,5.2,25/10/2024,5,0.0,2000
6.2,93,1.77,0.0,0.0,5.2,25/10/2024,6,0.0,2000
6.1,94,1.91,0.0,0.0,5.2,25/10/2024,7,0.0,2000
8.1,87,2.32,0.0,0.0,6.0,25/10/2024,8,0.23,2000
11.2,84,2.08,0.0,0.0,8.6,25/10/2024,9,0.79,2000
12.9,80,2.4,0.0,0.0,9.5,25/10/2024,10,1.41,2000
15.6,66,2.66,0.0,0.0,9.1,25/10/2024,11,1.91,2000
17.5,56,2.53,0.0,0.0,8.6,25/10/2024,12,2.21,2000
18.7,51,2.16,0.0,0.0,8.4,25/10/2024,13,2.27,2000
19.4,48,1.45,0.0,0.0,8.1,25/10/2024,14,2.05,2000
19.4,47,0.55,0.0,0.0,7.8,25/10/2024,15,1.52,2000
19.0,49,0.55,0.0,0.0,8.1,25/10/2024,16,0.91,2000
16.5,77,1.6,0.0,0.0,12.4,25/10/2024,17,0.35,2000
13.9,81,2.28,0.0,0.0,10.8,25/10/2024,18,0.05,2000
12.9,81,2.43,0.0,0.0,9.8,25/10/2024,19,0.0,2000
12.1,83,2.67,0.0,0.0,9.2,25/10/2024,20,0.0,2000
11.6,85,2.35,0.0,0.0,9.1,25/10/2024,21,0.0,2000
11.6,83,2.43,0.0,0.0,8.8,25/10/2024,22,0.0,2000
11.4,83,2.22,0.0,0.0,8.7,25/10/2024,23,0.0,2000
10.9,85,2.32,0.0,0.0,8.4,26/10/2024,0,0.0,2000
10.6,86,2.33,0.0,0.0,8.4,26/10/2024,1,0.0,2000
10.6,86,1.77,0.0,0.0,8.3,26/10/2024,2,0.0,2000
9.7,89,2.24,0.0,0.0,8.1,26/10/2024,3,0.0,2000
9.8,90,2.01,0.0,0.0,8.2,26/10/2024,4,0.0,2000
9.9,90,1.52,0.0,0.0,8.4,26/10/2024,5,0.0,2000
9.9,90,1.77,0.0,0.0,8.3,26/10/2024,6,0.0,2000
9.5,90,1.75,0.0,0.0,7.9,26/10/2024,7,0.0,2000
11.2,84,2.61,0.0,0.0,8.6,26/10/2024,8,0.23,2000
14.1,79,2.1,0.0,0.0,10.6,26/10/2024,9,0.81,2000
16.0,70,2.57,0.0,0.0,10.5,26/10/2024,10,1.41,2000
17.9,67,2.58,0.0,0.0,11.6,26/10/2024,11,1.87,2000
19.3,64,2.36,0.0,0.0,12.3,26/10/2024,12,2.15,2000
20.2,62,2.4,0.0,0.0,12.6,26/10/2024,13,2.21,2000
21.0,60,2.24,0.0,0.0,12.8,26/10/2024,14,2.04,2000
21.5,57,1.8,0.0,0.0,12.6,26/10/2024,15,1.66,2000
21.5,55,0.71,0.0,0.0,12.1,26/10/2024,16,1.12,2000
20.0,69,1.12,0.0,0.0,14.2,26/10/2024,17,0.49,2000
16.2,80,2.06,0.0,0.0,12.8,26/10/2024,18,0.06,2000
14.9,85,2.62,0.0,0.0,12.4,26/10/2024,19,0.0,2000
14.5,87,2.0,0.0,0.0,12.3,26/10/2024,20,0.0,2000
14.8,86,2.15,0.0,0.0,12.4,26/10/2024,21,0.0,2000
13.7,89,2.06,0.0,0.0,11.9,26/10/2024,22,0.0,2000
14.4,87,1.66,0.0,0.0,12.2,26/10/2024,23,0.0,2000
13.7,89,1.74,0.0,0.0,11.9,27/10/2024,0,0.0,2000
13.2,89,1.82,0.0,0.0,11.5,27/10/2024,1,0.0,2000
13.4,87,2.01,0.0,0.0,11.2,27/10/2024,2,0.0,2000
13.2,86,2.07,0.0,0.0,11.0,27/10/2024,3,0.0,2000
12.6,89,1.6,0.0,0.0,10.9,27/10/2024,4,0.0,2000
12.4,91,1.51,0.0,0.0,10.9,27/10/2024,5,0.0,2000
12.7,88,1.45,0.0,0.0,10.8,27/10/2024,6,0.0,2000
11.8,93,1.76,0.0,0.0,10.6,27/10/2024,7,0.0,2000
13.1,90,2.06,0.0,0.0,11.6,27/10/2024,8,0.16,2000
14.6,87,1.48,0.0,0.0,12.5,27/10/2024,9,0.48,2000
16.0,78,0.91,0.0,0.0,12.3,27/10/2024,10,0.87,2000
16.6,76,1.02,0.0,0.0,12.4,27/10/2024,11,0.77,2000
17.3,75,1.45,0.1,0.0,12.9,27/10/2024,12,1.0,2000
17.3,76,1.85,0.0,0.0,13.1,27/10/2024,13,0.73,2000
17.8,73,2.37,0.0,0.0,12.9,27/10/2024,14,1.05,2000
17.5,73,1.77,0.0,0.0,12.6,27/10/2024,15,0.5,2000
17.6,71,1.94,0.0,0.0,12.3,27/10/2024,16,0.68,2000
16.5,80,1.35,0.0,0.0,13.0,27/10/2024,17,0.27,2000
14.6,88,1.85,0.0,0.0,12.6,27/10/2024,18,0.04,2000
14.6,88,1.68,0.0,0.0,12.6,27/10/2024,19,0.0,2000
13.8,89,1.7,0.0,0.0,11.9,27/10/2024,20,0.0,2000
13.1,86,1.93,0.0,0.0,10.8,27/10/2024,21,0.0,2000
13.4,94,1.48,0.0,0.0,12.4,27/10/2024,22,0.0,2000
11.8,96,2.02,0.0,0.0,11.2,27/10/2024,23,0.0,2000
10.8,96,2.17,0.0,0.0,10.2,28/10/2024,0,0.0,2000
11.3,95,1.57,0.0,0.0,10.5,28/10/2024,1,0.0,2000
11.7,94,1.32,0.0,0.0,10.7,28/10/2024,2,0.0,2000
11.2,96,0.85,0.0,0.0,10.6,28/10/2024,3,0.0,2000
10.8,99,0.39,0.0,0.0,10.6,28/10/2024,4,0.0,2000
10.1,100,0.81,0.0,0.0,10.1,28/10/2024,5,0.0,2000
9.4,99,0.85,0.0,0.0,9.4,28/10/2024,6,0.0,2000
9.4,100,1.17,0.0,0.0,9.3,28/10/2024,7,0.0,2000
10.1,99,1.39,0.0,0.0,9.9,28/10/2024,8,0.14,2000
11.2,99,1.82,0.0,0.0,11.0,28/10/2024,9,0.51,2000
14.3,84,2.75,0.0,0.0,11.7,28/10/2024,10,1.0,2000
16.6,76,3.0,0.0,0.0,12.4,28/10/2024,11,1.56,2000
17.9,70,3.02,0.0,0.0,12.4,28/10/2024,12,1.67,2000
18.4,68,3.21,0.1,0.0,12.3,28/10/2024,13,1.32,2000
19.0,64,3.75,0.0,0.0,12.2,28/10/2024,14,1.56,2000
18.9,65,3.69,0.0,0.0,12.2,28/10/2024,15,0.91,2000
18.9,63,2.98,0.0,0.0,11.8,28/10/2024,16,0.72,2000
17.9,66,2.35,0.0,0.0,11.4,28/10/2024,17,0.27,2000
16.7,62,3.86,0.0,0.0,9.4,28/10/2024,18,0.03,2000
15.9,62,5.13,0.0,0.0,8.7,28/10/2024,19,0.0,2000
15.4,64,4.53,0.0,0.0,8.6,28/10/2024,20,0.0,2000
14.8,67,3.67,0.0,0.0,8.7,28/10/2024,21,0.0,2000
13.2,75,3.35,0.0,0.0,8.9,28/10/2024,22,0.0,2000
12.7,78,3.4,0.0,0.0,9.0,28/10/2024,23,0.0,2000
11.9,82,2.91,0.0,0.0,8.9,29/10/2024,0,0.0,2000
11.8,81,2.91,0.0,0.0,8.6,29/10/2024,1,0.0,2000
11.7,79,2.97,0.0,0.0,8.2,29/10/2024,2,0.0,2000
11.1,81,2.98,0.0,0.0,7.9,29/10/2024,3,0.0,2000
10.6,82,2.95,0.0,0.0,7.7,29/10/2024,4,0.0,2000
10.1,84,1.8,0.0,0.0,7.4,29/10/2024,5,0.0,2000
9.6,88,1.83,0.0,0.0,7.7,29/10/2024,6,0.0,2000
9.1,89,1.96,0.0,0.0,7.3,29/10/2024,7,0.0,2000
11.1,80,1.66,0.0,0.0,7.9,29/10/2024,8,0.18,2000
12.8,74,1.6,0.0,0.0,8.4,29/10/2024,9,0.59,2000
14.1,70,2.05,0.2,0.0,8.8,29/10/2024,10,1.02,2000
15.4,64,2.17,0.0,0.0,8.6,29/10/2024,11,1.32,2000
15.9,63,1.87,0.0,0.0,8.8,29/10/2024,12,1.03,2000
16.2,63,1.66,0.0,0.0,9.1,29/10/2024,13,1.05,2000
16.5,61,2.07,0.0,0.0,8.9,29/10/2024,14,0.78,2000
16.9,59,1.05,0.0,0.0,8.9,29/10/2024,15,0.69,2000
16.6,63,1.79,0.0,0.0,9.6,29/10/2024,16,0.45,2000
15.8,75,0.88,0.0,0.0,11.4,29/10/2024,17,0.33,2000
13.6,82,1.82,0.0,0.0,10.6,29/10/2024,18,0.04,2000
12.9,82,1.43,0.0,0.0,9.9,29/10/2024,19,0.0,2000
13.3,85,1.41,0.0,0.0,10.8,29/10/2024,20,0.0,2000
12.4,87,1.56,0.0,0.0,10.2,29/10/2024,21,0.0,2000
12.5,85,1.71,0.0,0.0,10.1,29/10/2024,22,0.0,2000
13.4,77,0.9,0.0,0.0,9.4,29/10/2024,23,0.0,2000
12.4,85,1.23,0.0,0.0,10.1,30/10/2024,0,0.0,2000
12.2,87,1.42,0.0,0.0,10.1,30/10/2024,1,0.0,2000
12.9,81,1.06,0.0,0.0,9.8,30/10/2024,2,0.0,2000
10.6,90,1.88,0.0,0.0,8.9,30/10/2024,3,0.0,2000
11.2,85,1.81,0.0,0.0,8.9,30/10/2024,4,0.0,2000
11.9,83,1.5,0.0,0.0,9.1,30/10/2024,5,0.0,2000
9.8,90,2.17,0.0,0.0,8.2,30/10/2024,6,0.0,2000
8.8,92,2.39,0.0,0.0,7.6,30/10/2024,7,0.0,2000
11.1,87,1.65,0.0,0.0,8.9,30/10/2024,8,0.2,2000
13.4,82,0.72,0.0,0.0,10.4,30/10/2024,9,0.75,2000
14.8,75,0.67,0.0,0.0,10.4,30/10/2024,10,1.34,2000
16.1,70,0.81,0.0,0.0,10.6,30/10/2024,11,1.81,2000
17.1,64,0.92,0.0,0.0,10.4,30/10/2024,12,2.09,2000
17.7,62,0.89,0.0,0.0,10.4,30/10/2024,13,2.14,2000
18.2,60,1.54,0.0,0.0,10.2,30/10/2024,14,1.97,2000
18.3,60,1.97,0.0,0.0,10.4,30/10/2024,15,1.59,2000
17.8,63,2.39,0.0,0.0,10.8,30/10/2024,16,1.07,2000
16.2,75,1.8,0.0,0.0,11.8,30/10/2024,17,0.47,2000
13.1,87,2.44,0.0,0.0,10.9,30/10/2024,18,0.05,2000
11.9,89,2.88,0.0,0.0,10.1,30/10/2024,19,0.0,2000
11.3,90,2.65,0.0,0.0,9.8,30/10/2024,20,0.0,2000
10.6,93,2.71,0.0,0.0,9.5,30/10/2024,21,0.0,2000
10.9,94,2.42,0.0,0.0,10.0,30/10/2024,22,0.0,2000
10.9,93,2.23,0.0,0.0,9.9,30/10/2024,23,0.0,2000
10.1,95,2.1,0.0,0.0,9.2,31/10/2024,0,0.0,2000
8.7,98,2.61,0.0,0.0,8.4,31/10/2024,1,0.0,2000
8.9,97,2.11,0.0,0.0,8.5,31/10/2024,2,0.0,2000
9.4,96,1.57,0.0,0.0,8.7,31/10/2024,3,0.0,2000
8.6,96,1.75,0.0,0.0,8.1,31/10/2024,4,0.0,2000
8.6,95,1.76,0.0,0.0,7.8,31/10/2024,5,0.0,2000
8.2,95,1.64,0.0,0.0,7.4,31/10/2024,6,0.0,2000
7.7,95,1.91,0.0,0.0,6.8,31/10/2024,7,0.0,2000
9.7,90,1.55,0.0,0.0,8.1,31/10/2024,8,0.18,2000
12.4,86,1.39,0.0,0.0,10.1,31/10/2024,9,0.71,2000
14.6,76,1.88,0.0,0.0,10.4,31/10/2024,10,1.33,2000
16.5,66,1.91,0.0,0.0,10.2,31/10/2024,11,1.72,2000
17.9,61,1.87,0.0,0.0,10.1,31/10/2024,12,2.04,2000
18.9,56,2.26,0.0,0.0,10.0,31/10/2024,13,2.13,2000
19.4,53,1.43,0.0,0.0,9.6,31/10/2024,14,1.97,2000
19.5,51,0.21,0.0,0.0,9.0,31/10/2024,15,1.6,2000
19.0,54,1.03,0.0,0.0,9.4,31/10/2024,16,1.06,2000
18.2,59,0.81,0.0,0.0,10.0,31/10/2024,17,0.46,2000
14.3,75,1.8,0.0,0.0,9.9,31/10/2024,18,0.04,2000
11.9,84,2.65,0.0,0.0,9.2,31/10/2024,19,0.0,2000
10.8,85,3.17,0.0,0.0,8.3,31/10/2024,20,0.0,2000
10.3,84,3.08,0.0,0.0,7.7,31/10/2024,21,0.0,2000
11.1,80,2.32,0.0,0.0,7.8,31/10/2024,22,0.0,2000
10.6,82,1.75,0.0,0.0,7.7,31/10/2024,23,0.0,2000
9.2,89,2.32,0.0,0.0,7.4,01/11/2024,0,0.0,2000
8.9,92,2.48,0.0,0.0,7.7,01/11/2024,1,0.0,2000
9.3,91,2.26,0.0,0.0,7.9,01/11/2024,2,0.0,2000
9.2,92,2.2,0.0,0.0,8.0,01/11/2024,3,0.0,2000
9.4,92,1.93,0.0,0.0,8.1,01/11/2024,4,0.0,2000
9.2,93,1.87,0.0,0.0,8.1,01/11/2024,5,0.0,2000
9.6,93,1.55,0.0,0.0,8.6,01/11/2024,6,0.0,2000
9.9,91,0.99,0.0,0.0,8.6,01/11/2024,7,0.0,2000
10.8,88,0.94,0.0,0.0,8.9,01/11/2024,8,0.05,2000
11.9,84,0.7,0.0,0.0,9.2,01/11/2024,9,0.17,2000
13.1,82,1.23,0.0,0.0,10.0,01/11/2024,10,0.33,2000
14.2,81,2.06,0.0,0.0,10.9,01/11/2024,11,0.62,2000
15.2,73,1.48,0.0,0.0,10.4,01/11/2024,12,0.78,2000
16.2,66,1.14,0.0,0.0,9.9,01/11/2024,13,0.87,2000
16.9,64,1.43,0.0,0.0,10.1,01/11/2024,14,0.85,2000
17.1,64,1.19,0.0,0.0,10.4,01/11/2024,15,0.73,2000
16.6,72,1.15,0.0,0.0,11.6,01/11/2024,16,0.42,2000
15.1,80,1.48,0.0,0.0,11.6,01/11/2024,17,0.16,2000
13.7,83,2.04,0.0,0.0,10.9,01/11/2024,18,0.01,2000
13.2,86,1.77,0.0,0.0,10.9,01/11/2024,19,0.0,2000
12.9,88,1.77,0.0,0.0,10.9,01/11/2024,20,0.0,2000
12.6,89,1.91,0.0,0.0,10.9,01/11/2024,21,0.0,2000
13.7,82,2.26,0.0,0.0,10.6,01/11/2024,22,0.0,2000
13.7,78,2.23,0.0,0.0,10.0,01/11/2024,23,0.0,2000
14.1,72,2.65,0.0,0.0,9.1,02/11/2024,0,0.0,2000
14.2,69,2.62,0.0,0.0,8.6,02/11/2024,1,0.0,2000
13.5,72,1.92,0.0,0.0,8.6,02/11/2024,2,0.0,2000
12.9,75,1.89,0.0,0.0,8.4,02/11/2024,3,0.0,2000
11.9,79,1.77,0.0,0.0,8.4,02/11/2024,4,0.0,2000
11.4,82,1.81,0.0,0.0,8.4,02/11/2024,5,0.0,2000
11.1,83,1.97,0.0,0.0,8.4,02/11/2024,6,0.0,2000
10.1,87,2.26,0.0,0.0,8.0,02/11/2024,7,0.0,2000
12.3,78,1.97,0.0,0.0,8.6,02/11/2024,8,0.17,2000
14.7,76,1.5,0.0,0.0,10.6,02/11/2024,9,0.69,2000
17.4,69,1.88,0.0,0.0,11.6,02/11/2024,10,1.27,2000
19.3,61,2.54,0.0,0.0,11.6,02/11/2024,11,1.71,2000
20.5,60,3.24,0.0,0.0,12.4,02/11/2024,12,2.0,2000
21.8,55,3.04,0.0,0.0,12.4,02/11/2024,13,1.99,2000
22.5,51,2.84,0.0,0.0,11.9,02/11/2024,14,1.79,2000
22.2,52,2.72,0.0,0.0,11.9,02/11/2024,15,1.45,2000
21.2,59,2.32,0.0,0.0,12.9,02/11/2024,16,0.98,2000
18.8,69,1.85,0.0,0.0,12.9,02/11/2024,17,0.41,2000
15.9,76,1.88,0.0,0.0,11.6,02/11/2024,18,0.03,2000
14.6,80,1.83,0.0,0.0,11.1,02/11/2024,19,0.0,2000
13.7,80,2.12,0.0,0.0,10.4,02/11/2024,20,0.0,2000
13.2,80,2.45,0.0,0.0,9.9,02/11/2024,21,0.0,2000
13.5,82,2.09,0.0,0.0,10.4,02/11/2024,22,0.0,2000
12.8,86,2.11,0.0,0.0,10.5,02/11/2024,23,0.0,2000
12.3,89,2.11,0.0,0.0,10.5,03/11/2024,0,0.0,2000
11.6,91,1.92,0.0,0.0,10.3,03/11/2024,1,0.0,2000
10.9,94,1.8,0.0,0.0,10.0,03/11/2024,2,0.0,2000
10.5,96,1.97,0.0,0.0,9.9,03/11/2024,3,0.0,2000
10.1,97,2.02,0.0,0.0,9.6,03/11/2024,4,0.0,2000
9.8,98,2.06,0.0,0.0,9.4,03/11/2024,5,0.0,2000
9.5,98,2.16,0.0,0.0,9.1,03/11/2024,6,0.0,2000
9.2,99,2.33,0.0,0.0,9.1,03/11/2024,7,0.0,2000
